,Customer ID,Company,Frequency
12721,4368.0,Pink Cab,1
12722,4368.0,Yellow Cab,19
12723,3430.0,Pink Cab,3
12724,3430.0,Yellow Cab,14
12725,4847.0,Pink Cab,5
12726,4847.0,Yellow Cab,26
12727,4337.0,Pink Cab,7
12728,4337.0,Yellow Cab,14
12729,3252.0,Pink Cab,6
12730,3252.0,Yellow Cab,14
12731,4176.0,Pink Cab,1
12732,4176.0,Yellow Cab,15
12733,4014.0,Pink Cab,7
12734,4014.0,Yellow Cab,15
12735,3499.0,Pink Cab,5
12736,3499.0,Yellow Cab,13
12737,4470.0,Pink Cab,2
12738,4470.0,Yellow Cab,15
12739,3250.0,Pink Cab,8
12740,3250.0,Yellow Cab,11
12741,5243.0,Pink Cab,5
12742,5243.0,Yellow Cab,21
12743,5520.0,Pink Cab,3
12744,5520.0,Yellow Cab,12
12745,5864.0,Pink Cab,3
12746,5864.0,Yellow Cab,11
12747,5807.0,Pink Cab,1
12748,5807.0,Yellow Cab,16
12749,4842.0,Pink Cab,2
12750,4842.0,Yellow Cab,13
12751,5301.0,Pink Cab,6
12752,5301.0,Yellow Cab,14
12753,3087.0,Pink Cab,3
12754,3087.0,Yellow Cab,13
12755,5104.0,Pink Cab,4
12756,5104.0,Yellow Cab,15
12757,4120.0,Pink Cab,7
12758,4120.0,Yellow Cab,13
12759,4145.0,Pink Cab,3
12760,4145.0,Yellow Cab,13
12761,5477.0,Pink Cab,3
12762,5477.0,Yellow Cab,13
12763,3423.0,Pink Cab,2
12764,3423.0,Yellow Cab,11
12765,3184.0,Pink Cab,3
12766,3184.0,Yellow Cab,21
12767,3294.0,Pink Cab,4
12768,3294.0,Yellow Cab,20
12769,3188.0,Pink Cab,2
12770,3188.0,Yellow Cab,11
12771,3139.0,Pink Cab,3
12772,3139.0,Yellow Cab,13
12773,4492.0,Pink Cab,4
12774,4492.0,Yellow Cab,10
12775,5693.0,Pink Cab,3
12776,5693.0,Yellow Cab,15
12777,3275.0,Pink Cab,4
12778,3275.0,Yellow Cab,14
12779,5630.0,Pink Cab,2
12780,5630.0,Yellow Cab,17
12781,4578.0,Pink Cab,1
12782,4578.0,Yellow Cab,25
12783,5113.0,Pink Cab,3
12784,5113.0,Yellow Cab,10
12785,4168.0,Pink Cab,5
12786,4168.0,Yellow Cab,17
12787,4494.0,Pink Cab,7
12788,4494.0,Yellow Cab,23
12789,4015.0,Pink Cab,3
12790,4015.0,Yellow Cab,19
12791,3234.0,Pink Cab,5
12792,3234.0,Yellow Cab,19
12793,5689.0,Pink Cab,4
12794,5689.0,Yellow Cab,20
12795,4135.0,Pink Cab,2
12796,4135.0,Yellow Cab,12
12797,5899.0,Pink Cab,5
12798,5899.0,Yellow Cab,18
12799,5142.0,Pink Cab,3
12800,5142.0,Yellow Cab,13
12801,3376.0,Pink Cab,7
12802,3376.0,Yellow Cab,14
12803,3653.0,Pink Cab,3
12804,3653.0,Yellow Cab,23
12805,4969.0,Pink Cab,2
12806,4969.0,Yellow Cab,16
12807,5961.0,Pink Cab,4
12808,5961.0,Yellow Cab,21
12809,4769.0,Pink Cab,3
12810,4769.0,Yellow Cab,12
12811,5147.0,Pink Cab,6
12812,5147.0,Yellow Cab,14
12813,3406.0,Pink Cab,4
12814,3406.0,Yellow Cab,11
12815,5729.0,Pink Cab,3
12816,5729.0,Yellow Cab,22
12817,4907.0,Pink Cab,3
12818,4907.0,Yellow Cab,14
12819,4290.0,Pink Cab,3
12820,4290.0,Yellow Cab,13
12821,4965.0,Pink Cab,4
12822,4965.0,Yellow Cab,13
12823,4052.0,Pink Cab,4
12824,4052.0,Yellow Cab,14
12825,4094.0,Pink Cab,2
12826,4094.0,Yellow Cab,14
12827,3113.0,Yellow Cab,19
12828,3858.0,Pink Cab,1
12829,3858.0,Yellow Cab,19
12830,3824.0,Pink Cab,2
12831,3824.0,Yellow Cab,13
12832,5257.0,Pink Cab,2
12833,5257.0,Yellow Cab,21
12834,3788.0,Pink Cab,3
12835,3788.0,Yellow Cab,11
12836,5843.0,Pink Cab,3
12837,5843.0,Yellow Cab,28
12838,3668.0,Pink Cab,6
12839,3668.0,Yellow Cab,18
12840,3702.0,Pink Cab,4
12841,3702.0,Yellow Cab,18
12842,4313.0,Pink Cab,3
12843,4313.0,Yellow Cab,14
12844,4550.0,Pink Cab,4
12845,4550.0,Yellow Cab,20
12846,3586.0,Pink Cab,1
12847,3586.0,Yellow Cab,15
12848,4828.0,Pink Cab,9
12849,4828.0,Yellow Cab,21
12850,3997.0,Pink Cab,2
12851,3997.0,Yellow Cab,18
12852,4589.0,Pink Cab,1
12853,4589.0,Yellow Cab,28
12854,5235.0,Pink Cab,2
12855,5235.0,Yellow Cab,16
12856,4563.0,Pink Cab,5
12857,4563.0,Yellow Cab,11
12858,5848.0,Pink Cab,3
12859,5848.0,Yellow Cab,13
12860,4453.0,Pink Cab,4
12861,4453.0,Yellow Cab,22
12862,5182.0,Pink Cab,3
12863,5182.0,Yellow Cab,14
12864,4064.0,Pink Cab,3
12865,4064.0,Yellow Cab,14
12866,3770.0,Pink Cab,2
12867,3770.0,Yellow Cab,17
12868,5627.0,Pink Cab,2
12869,5627.0,Yellow Cab,20
12870,3265.0,Pink Cab,3
12871,3265.0,Yellow Cab,24
12872,4990.0,Pink Cab,2
12873,4990.0,Yellow Cab,13
12874,5377.0,Pink Cab,4
12875,5377.0,Yellow Cab,21
12876,5175.0,Yellow Cab,24
12877,3102.0,Pink Cab,6
12878,3102.0,Yellow Cab,11
12879,4789.0,Pink Cab,2
12880,4789.0,Yellow Cab,14
12881,3331.0,Pink Cab,3
12882,3331.0,Yellow Cab,19
12883,4613.0,Pink Cab,3
12884,4613.0,Yellow Cab,19
12885,3953.0,Pink Cab,3
12886,3953.0,Yellow Cab,17
12887,5291.0,Pink Cab,4
12888,5291.0,Yellow Cab,17
12889,4602.0,Pink Cab,4
12890,4602.0,Yellow Cab,12
12891,3100.0,Pink Cab,3
12892,3100.0,Yellow Cab,18
12893,4716.0,Pink Cab,4
12894,4716.0,Yellow Cab,25
12895,5294.0,Pink Cab,2
12896,5294.0,Yellow Cab,17
12897,3991.0,Pink Cab,4
12898,3991.0,Yellow Cab,20
12899,3287.0,Pink Cab,2
12900,3287.0,Yellow Cab,19
12901,5924.0,Pink Cab,4
12902,5924.0,Yellow Cab,13
12903,4996.0,Pink Cab,1
12904,4996.0,Yellow Cab,13
12905,5458.0,Pink Cab,2
12906,5458.0,Yellow Cab,15
12907,5797.0,Pink Cab,2
12908,5797.0,Yellow Cab,21
12909,3433.0,Yellow Cab,15
12910,5942.0,Pink Cab,4
12911,5942.0,Yellow Cab,21
12912,4775.0,Pink Cab,6
12913,4775.0,Yellow Cab,20
12914,4509.0,Pink Cab,3
12915,4509.0,Yellow Cab,11
12916,3951.0,Pink Cab,3
12917,3951.0,Yellow Cab,14
12918,3545.0,Pink Cab,3
12919,3545.0,Yellow Cab,24
12920,3340.0,Pink Cab,2
12921,3340.0,Yellow Cab,28
12922,5572.0,Pink Cab,3
12923,5572.0,Yellow Cab,19
12924,4686.0,Pink Cab,5
12925,4686.0,Yellow Cab,14
12926,3863.0,Pink Cab,2
12927,3863.0,Yellow Cab,22
12928,5825.0,Pink Cab,3
12929,5825.0,Yellow Cab,9
12930,5529.0,Pink Cab,3
12931,5529.0,Yellow Cab,19
12932,5600.0,Pink Cab,4
12933,5600.0,Yellow Cab,23
12934,5120.0,Pink Cab,1
12935,5120.0,Yellow Cab,12
12936,4910.0,Pink Cab,5
12937,4910.0,Yellow Cab,14
12938,5834.0,Pink Cab,3
12939,5834.0,Yellow Cab,18
12940,5381.0,Pink Cab,5
12941,5381.0,Yellow Cab,23
12942,5270.0,Pink Cab,2
12943,5270.0,Yellow Cab,17
12944,4463.0,Pink Cab,3
12945,4463.0,Yellow Cab,17
12946,3010.0,Pink Cab,1
12947,3010.0,Yellow Cab,13
12948,5800.0,Pink Cab,4
12949,5800.0,Yellow Cab,23
12950,5267.0,Pink Cab,3
12951,5267.0,Yellow Cab,15
12952,5223.0,Pink Cab,4
12953,5223.0,Yellow Cab,17
12954,4147.0,Pink Cab,3
12955,4147.0,Yellow Cab,23
12956,4872.0,Pink Cab,3
12957,4872.0,Yellow Cab,21
12958,3273.0,Pink Cab,3
12959,3273.0,Yellow Cab,14
12960,5237.0,Pink Cab,4
12961,5237.0,Yellow Cab,24
12962,4375.0,Pink Cab,1
12963,4375.0,Yellow Cab,19
12964,3470.0,Pink Cab,4
12965,3470.0,Yellow Cab,16
12966,4244.0,Pink Cab,4
12967,4244.0,Yellow Cab,11
12968,4394.0,Pink Cab,1
12969,4394.0,Yellow Cab,21
12970,4212.0,Pink Cab,1
12971,4212.0,Yellow Cab,17
12972,4752.0,Pink Cab,4
12973,4752.0,Yellow Cab,15
12974,3233.0,Pink Cab,3
12975,3233.0,Yellow Cab,17
12976,3850.0,Pink Cab,6
12977,3850.0,Yellow Cab,8
12978,4518.0,Pink Cab,2
12979,4518.0,Yellow Cab,16
12980,4787.0,Pink Cab,2
12981,4787.0,Yellow Cab,17
12982,3401.0,Pink Cab,2
12983,3401.0,Yellow Cab,19
12984,3528.0,Pink Cab,3
12985,3528.0,Yellow Cab,22
12986,4792.0,Pink Cab,5
12987,4792.0,Yellow Cab,11
12988,4861.0,Pink Cab,7
12989,4861.0,Yellow Cab,14
12990,4566.0,Pink Cab,4
12991,4566.0,Yellow Cab,13
12992,4154.0,Pink Cab,4
12993,4154.0,Yellow Cab,16
12994,5221.0,Yellow Cab,23
12995,3590.0,Pink Cab,3
12996,3590.0,Yellow Cab,12
12997,5000.0,Pink Cab,3
12998,5000.0,Yellow Cab,11
12999,4329.0,Pink Cab,2
13000,4329.0,Yellow Cab,18
13001,5972.0,Pink Cab,8
13002,5972.0,Yellow Cab,21
13003,5010.0,Pink Cab,4
13004,5010.0,Yellow Cab,14
13005,4136.0,Pink Cab,2
13006,4136.0,Yellow Cab,25
13007,3178.0,Pink Cab,1
13008,3178.0,Yellow Cab,13
13009,5178.0,Pink Cab,4
13010,5178.0,Yellow Cab,17
13011,4756.0,Pink Cab,5
13012,4756.0,Yellow Cab,16
13013,5590.0,Pink Cab,3
13014,5590.0,Yellow Cab,23
13015,5879.0,Pink Cab,7
13016,5879.0,Yellow Cab,19
13017,3737.0,Pink Cab,4
13018,3737.0,Yellow Cab,12
13019,5309.0,Pink Cab,4
13020,5309.0,Yellow Cab,19
13021,4107.0,Pink Cab,2
13022,4107.0,Yellow Cab,15
13023,5977.0,Pink Cab,7
13024,5977.0,Yellow Cab,18
13025,3146.0,Pink Cab,2
13026,3146.0,Yellow Cab,15
13027,4599.0,Pink Cab,3
13028,4599.0,Yellow Cab,16
13029,4539.0,Pink Cab,4
13030,4539.0,Yellow Cab,19
13031,5405.0,Pink Cab,5
13032,5405.0,Yellow Cab,18
13033,5979.0,Pink Cab,3
13034,5979.0,Yellow Cab,14
13035,5839.0,Pink Cab,6
13036,5839.0,Yellow Cab,10
13037,3926.0,Pink Cab,4
13038,3926.0,Yellow Cab,14
13039,4357.0,Pink Cab,4
13040,4357.0,Yellow Cab,17
13041,3120.0,Pink Cab,5
13042,3120.0,Yellow Cab,19
13043,4057.0,Pink Cab,4
13044,4057.0,Yellow Cab,16
13045,4638.0,Pink Cab,4
13046,4638.0,Yellow Cab,20
13047,5420.0,Pink Cab,1
13048,5420.0,Yellow Cab,19
13049,3126.0,Yellow Cab,12
13050,4728.0,Pink Cab,2
13051,4728.0,Yellow Cab,23
13052,4114.0,Pink Cab,2
13053,4114.0,Yellow Cab,13
13054,3683.0,Yellow Cab,16
13055,3260.0,Pink Cab,4
13056,3260.0,Yellow Cab,16
13057,4754.0,Pink Cab,5
13058,4754.0,Yellow Cab,15
13059,5861.0,Pink Cab,8
13060,5861.0,Yellow Cab,16
13061,5278.0,Pink Cab,4
13062,5278.0,Yellow Cab,17
13063,4493.0,Pink Cab,1
13064,4493.0,Yellow Cab,24
13065,5342.0,Pink Cab,2
13066,5342.0,Yellow Cab,17
13067,5043.0,Yellow Cab,16
13068,3445.0,Pink Cab,6
13069,3445.0,Yellow Cab,18
13070,4378.0,Pink Cab,6
13071,4378.0,Yellow Cab,15
13072,5530.0,Pink Cab,3
13073,5530.0,Yellow Cab,17
13074,3482.0,Pink Cab,2
13075,3482.0,Yellow Cab,20
13076,5746.0,Pink Cab,2
13077,5746.0,Yellow Cab,21
13078,5568.0,Pink Cab,1
13079,5568.0,Yellow Cab,15
13080,5189.0,Pink Cab,1
13081,5189.0,Yellow Cab,21
13082,4420.0,Pink Cab,2
13083,4420.0,Yellow Cab,22
13084,4744.0,Pink Cab,2
13085,4744.0,Yellow Cab,19
13086,4007.0,Pink Cab,4
13087,4007.0,Yellow Cab,15
13088,3385.0,Pink Cab,5
13089,3385.0,Yellow Cab,25
13090,5323.0,Pink Cab,3
13091,5323.0,Yellow Cab,14
13092,3162.0,Pink Cab,4
13093,3162.0,Yellow Cab,18
13094,3509.0,Pink Cab,3
13095,3509.0,Yellow Cab,22
13096,4146.0,Pink Cab,2
13097,4146.0,Yellow Cab,10
13098,4758.0,Pink Cab,5
13099,4758.0,Yellow Cab,8
13100,4049.0,Pink Cab,3
13101,4049.0,Yellow Cab,15
13102,5865.0,Pink Cab,4
13103,5865.0,Yellow Cab,9
13104,3438.0,Pink Cab,2
13105,3438.0,Yellow Cab,18
13106,4419.0,Pink Cab,5
13107,4419.0,Yellow Cab,13
13108,4637.0,Pink Cab,5
13109,4637.0,Yellow Cab,13
13110,3052.0,Pink Cab,4
13111,3052.0,Yellow Cab,12
13112,3969.0,Pink Cab,3
13113,3969.0,Yellow Cab,12
13114,3380.0,Pink Cab,2
13115,3380.0,Yellow Cab,20
13116,3696.0,Pink Cab,2
13117,3696.0,Yellow Cab,9
13118,3442.0,Pink Cab,5
13119,3442.0,Yellow Cab,24
13120,4848.0,Pink Cab,7
13121,4848.0,Yellow Cab,11
13122,4854.0,Pink Cab,3
13123,4854.0,Yellow Cab,14
13124,5561.0,Pink Cab,3
13125,5561.0,Yellow Cab,14
13126,5292.0,Pink Cab,3
13127,5292.0,Yellow Cab,9
13128,4036.0,Pink Cab,4
13129,4036.0,Yellow Cab,18
13130,3038.0,Pink Cab,8
13131,3038.0,Yellow Cab,14
13132,5826.0,Pink Cab,3
13133,5826.0,Yellow Cab,19
13134,4997.0,Pink Cab,3
13135,4997.0,Yellow Cab,16
13136,3695.0,Pink Cab,1
13137,3695.0,Yellow Cab,17
13138,5829.0,Pink Cab,3
13139,5829.0,Yellow Cab,7
13140,3212.0,Pink Cab,3
13141,3212.0,Yellow Cab,16
13142,4928.0,Pink Cab,3
13143,4928.0,Yellow Cab,18
13144,4562.0,Pink Cab,1
13145,4562.0,Yellow Cab,14
13146,4231.0,Pink Cab,3
13147,4231.0,Yellow Cab,19
13148,3739.0,Yellow Cab,20
13149,3507.0,Pink Cab,4
13150,3507.0,Yellow Cab,14
13151,3390.0,Pink Cab,2
13152,3390.0,Yellow Cab,11
13153,4718.0,Pink Cab,4
13154,4718.0,Yellow Cab,21
13155,3030.0,Pink Cab,3
13156,3030.0,Yellow Cab,14
13157,3207.0,Pink Cab,5
13158,3207.0,Yellow Cab,14
13159,4773.0,Pink Cab,2
13160,4773.0,Yellow Cab,11
13161,4934.0,Pink Cab,4
13162,4934.0,Yellow Cab,14
13163,4753.0,Pink Cab,2
13164,4753.0,Yellow Cab,16
13165,3079.0,Pink Cab,3
13166,3079.0,Yellow Cab,26
13167,4652.0,Pink Cab,3
13168,4652.0,Yellow Cab,17
13169,3105.0,Pink Cab,2
13170,3105.0,Yellow Cab,23
13171,3805.0,Pink Cab,3
13172,3805.0,Yellow Cab,23
13173,3834.0,Pink Cab,4
13174,3834.0,Yellow Cab,20
13175,3199.0,Pink Cab,8
13176,3199.0,Yellow Cab,15
13177,3291.0,Pink Cab,6
13178,3291.0,Yellow Cab,19
13179,4080.0,Pink Cab,4
13180,4080.0,Yellow Cab,20
13181,5037.0,Pink Cab,3
13182,5037.0,Yellow Cab,23
13183,3911.0,Yellow Cab,14
13184,4902.0,Pink Cab,4
13185,4902.0,Yellow Cab,16
13186,5653.0,Pink Cab,3
13187,5653.0,Yellow Cab,16
13188,3131.0,Pink Cab,2
13189,3131.0,Yellow Cab,18
13190,4612.0,Pink Cab,4
13191,4612.0,Yellow Cab,16
13192,3454.0,Pink Cab,2
13193,3454.0,Yellow Cab,21
13194,5883.0,Pink Cab,3
13195,5883.0,Yellow Cab,18
13196,5261.0,Pink Cab,1
13197,5261.0,Yellow Cab,18
13198,4358.0,Pink Cab,2
13199,4358.0,Yellow Cab,18
13200,5691.0,Pink Cab,2
13201,5691.0,Yellow Cab,17
13202,5234.0,Pink Cab,3
13203,5234.0,Yellow Cab,17
13204,3042.0,Pink Cab,1
13205,3042.0,Yellow Cab,19
13206,5767.0,Pink Cab,1
13207,5767.0,Yellow Cab,18
13208,4634.0,Pink Cab,3
13209,4634.0,Yellow Cab,20
13210,5425.0,Pink Cab,4
13211,5425.0,Yellow Cab,20
13212,4215.0,Pink Cab,5
13213,4215.0,Yellow Cab,21
13214,3603.0,Pink Cab,1
13215,3603.0,Yellow Cab,14
13216,5911.0,Pink Cab,4
13217,5911.0,Yellow Cab,19
13218,4262.0,Pink Cab,4
13219,4262.0,Yellow Cab,15
13220,3740.0,Pink Cab,3
13221,3740.0,Yellow Cab,8
13222,5361.0,Pink Cab,2
13223,5361.0,Yellow Cab,21
13224,5536.0,Pink Cab,5
13225,5536.0,Yellow Cab,19
13226,5655.0,Pink Cab,2
13227,5655.0,Yellow Cab,21
13228,5963.0,Pink Cab,2
13229,5963.0,Yellow Cab,20
13230,3700.0,Pink Cab,3
13231,3700.0,Yellow Cab,19
13232,5021.0,Pink Cab,4
13233,5021.0,Yellow Cab,19
13234,4359.0,Yellow Cab,28
13235,3981.0,Pink Cab,6
13236,3981.0,Yellow Cab,19
13237,4099.0,Pink Cab,4
13238,4099.0,Yellow Cab,13
13239,3226.0,Pink Cab,4
13240,3226.0,Yellow Cab,17
13241,4022.0,Pink Cab,2
13242,4022.0,Yellow Cab,19
13243,3407.0,Pink Cab,8
13244,3407.0,Yellow Cab,20
13245,3764.0,Pink Cab,5
13246,3764.0,Yellow Cab,16
13247,4890.0,Pink Cab,1
13248,4890.0,Yellow Cab,16
13249,4297.0,Pink Cab,3
13250,4297.0,Yellow Cab,18
13251,3165.0,Pink Cab,3
13252,3165.0,Yellow Cab,15
13253,4913.0,Pink Cab,3
13254,4913.0,Yellow Cab,15
13255,3370.0,Pink Cab,5
13256,3370.0,Yellow Cab,14
13257,3880.0,Pink Cab,3
13258,3880.0,Yellow Cab,10
13259,4883.0,Pink Cab,5
13260,4883.0,Yellow Cab,13
13261,5002.0,Pink Cab,2
13262,5002.0,Yellow Cab,14
13263,3460.0,Pink Cab,3
13264,3460.0,Yellow Cab,18
13265,3756.0,Pink Cab,5
13266,3756.0,Yellow Cab,15
13267,5442.0,Pink Cab,3
13268,5442.0,Yellow Cab,20
13269,4210.0,Yellow Cab,14
13270,3033.0,Pink Cab,2
13271,3033.0,Yellow Cab,17
13272,4768.0,Pink Cab,1
13273,4768.0,Yellow Cab,18
13274,5074.0,Pink Cab,6
13275,5074.0,Yellow Cab,18
13276,3235.0,Pink Cab,6
13277,3235.0,Yellow Cab,23
13278,3314.0,Pink Cab,6
13279,3314.0,Yellow Cab,14
13280,3673.0,Pink Cab,2
13281,3673.0,Yellow Cab,11
13282,3698.0,Pink Cab,3
13283,3698.0,Yellow Cab,23
13284,4675.0,Pink Cab,2
13285,4675.0,Yellow Cab,20
13286,4507.0,Pink Cab,6
13287,4507.0,Yellow Cab,21
13288,4282.0,Pink Cab,4
13289,4282.0,Yellow Cab,13
13290,3241.0,Pink Cab,4
13291,3241.0,Yellow Cab,18
13292,4016.0,Pink Cab,2
13293,4016.0,Yellow Cab,17
13294,5686.0,Pink Cab,2
13295,5686.0,Yellow Cab,18
13296,5307.0,Pink Cab,3
13297,5307.0,Yellow Cab,18
13298,4765.0,Pink Cab,5
13299,4765.0,Yellow Cab,18
13300,5315.0,Pink Cab,2
13301,5315.0,Yellow Cab,15
13302,5248.0,Yellow Cab,20
13303,3027.0,Pink Cab,2
13304,3027.0,Yellow Cab,20
13305,3721.0,Pink Cab,6
13306,3721.0,Yellow Cab,18
13307,3041.0,Yellow Cab,19
13308,4887.0,Pink Cab,3
13309,4887.0,Yellow Cab,19
13310,3311.0,Pink Cab,5
13311,3311.0,Yellow Cab,14
13312,5470.0,Pink Cab,3
13313,5470.0,Yellow Cab,9
13314,5592.0,Pink Cab,5
13315,5592.0,Yellow Cab,17
13316,4432.0,Pink Cab,4
13317,4432.0,Yellow Cab,18
13318,4286.0,Pink Cab,4
13319,4286.0,Yellow Cab,11
13320,3191.0,Pink Cab,2
13321,3191.0,Yellow Cab,18
13322,5226.0,Pink Cab,3
13323,5226.0,Yellow Cab,19
13324,4310.0,Pink Cab,2
13325,4310.0,Yellow Cab,11
13326,5055.0,Pink Cab,1
13327,5055.0,Yellow Cab,21
13328,5634.0,Pink Cab,3
13329,5634.0,Yellow Cab,15
13330,5722.0,Pink Cab,5
13331,5722.0,Yellow Cab,14
13332,4978.0,Pink Cab,4
13333,4978.0,Yellow Cab,16
13334,5609.0,Pink Cab,1
13335,5609.0,Yellow Cab,9
13336,4785.0,Pink Cab,2
13337,4785.0,Yellow Cab,16
13338,5205.0,Pink Cab,5
13339,5205.0,Yellow Cab,11
13340,5737.0,Pink Cab,6
13341,5737.0,Yellow Cab,17
13342,5058.0,Pink Cab,5
13343,5058.0,Yellow Cab,23
13344,5084.0,Pink Cab,1
13345,5084.0,Yellow Cab,14
13346,5823.0,Pink Cab,4
13347,5823.0,Yellow Cab,21
13348,3901.0,Pink Cab,3
13349,3901.0,Yellow Cab,9
13350,3987.0,Pink Cab,10
13351,3987.0,Yellow Cab,14
13352,5374.0,Pink Cab,1
13353,5374.0,Yellow Cab,16
13354,3838.0,Pink Cab,2
13355,3838.0,Yellow Cab,23
13356,3414.0,Pink Cab,1
13357,3414.0,Yellow Cab,20
13358,5898.0,Pink Cab,3
13359,5898.0,Yellow Cab,12
13360,5488.0,Yellow Cab,15
13361,4903.0,Pink Cab,6
13362,4903.0,Yellow Cab,12
13363,5910.0,Yellow Cab,19
13364,3814.0,Pink Cab,6
13365,3814.0,Yellow Cab,17
13366,5108.0,Pink Cab,1
13367,5108.0,Yellow Cab,12
13368,4115.0,Pink Cab,4
13369,4115.0,Yellow Cab,26
13370,3361.0,Pink Cab,3
13371,3361.0,Yellow Cab,18
13372,5244.0,Pink Cab,1
13373,5244.0,Yellow Cab,11
13374,5666.0,Pink Cab,3
13375,5666.0,Yellow Cab,18
13376,3581.0,Pink Cab,5
13377,3581.0,Yellow Cab,15
13378,5232.0,Pink Cab,1
13379,5232.0,Yellow Cab,20
13380,3904.0,Pink Cab,1
13381,3904.0,Yellow Cab,17
13382,5149.0,Pink Cab,1
13383,5149.0,Yellow Cab,15
13384,5548.0,Pink Cab,1
13385,5548.0,Yellow Cab,20
13386,5743.0,Pink Cab,2
13387,5743.0,Yellow Cab,17
13388,4516.0,Yellow Cab,13
13389,3755.0,Pink Cab,2
13390,3755.0,Yellow Cab,13
13391,5246.0,Pink Cab,1
13392,5246.0,Yellow Cab,16
13393,4497.0,Pink Cab,3
13394,4497.0,Yellow Cab,14
13395,5152.0,Pink Cab,1
13396,5152.0,Yellow Cab,10
13397,4412.0,Pink Cab,2
13398,4412.0,Yellow Cab,21
13399,5286.0,Pink Cab,4
13400,5286.0,Yellow Cab,15
13401,4631.0,Pink Cab,2
13402,4631.0,Yellow Cab,20
13403,3667.0,Pink Cab,4
13404,3667.0,Yellow Cab,20
13405,4657.0,Pink Cab,3
13406,4657.0,Yellow Cab,15
13407,5327.0,Pink Cab,4
13408,5327.0,Yellow Cab,18
13409,3655.0,Pink Cab,5
13410,3655.0,Yellow Cab,14
13411,3986.0,Pink Cab,4
13412,3986.0,Yellow Cab,16
13413,3181.0,Pink Cab,5
13414,3181.0,Yellow Cab,20
13415,3587.0,Pink Cab,3
13416,3587.0,Yellow Cab,15
13417,4862.0,Pink Cab,4
13418,4862.0,Yellow Cab,16
13419,4549.0,Pink Cab,3
13420,4549.0,Yellow Cab,18
13421,4977.0,Pink Cab,6
13422,4977.0,Yellow Cab,18
13423,4398.0,Pink Cab,6
13424,4398.0,Yellow Cab,14
13425,5191.0,Pink Cab,3
13426,5191.0,Yellow Cab,25
13427,4627.0,Pink Cab,4
13428,4627.0,Yellow Cab,17
13429,4392.0,Pink Cab,2
13430,4392.0,Yellow Cab,10
13431,5939.0,Pink Cab,2
13432,5939.0,Yellow Cab,19
13433,4422.0,Pink Cab,5
13434,4422.0,Yellow Cab,20
13435,4321.0,Pink Cab,4
13436,4321.0,Yellow Cab,18
13437,5087.0,Pink Cab,8
13438,5087.0,Yellow Cab,19
13439,5052.0,Pink Cab,3
13440,5052.0,Yellow Cab,16
13441,5293.0,Pink Cab,4
13442,5293.0,Yellow Cab,12
13443,4304.0,Pink Cab,6
13444,4304.0,Yellow Cab,16
13445,3271.0,Pink Cab,5
13446,3271.0,Yellow Cab,14
13447,5736.0,Pink Cab,4
13448,5736.0,Yellow Cab,16
13449,4922.0,Pink Cab,3
13450,4922.0,Yellow Cab,18
13451,5024.0,Pink Cab,4
13452,5024.0,Yellow Cab,18
13453,4793.0,Pink Cab,3
13454,4793.0,Yellow Cab,13
13455,3245.0,Pink Cab,3
13456,3245.0,Yellow Cab,15
13457,4268.0,Pink Cab,1
13458,4268.0,Yellow Cab,16
13459,5106.0,Pink Cab,2
13460,5106.0,Yellow Cab,10
13461,4139.0,Pink Cab,3
13462,4139.0,Yellow Cab,16
13463,5566.0,Pink Cab,4
13464,5566.0,Yellow Cab,16
13465,4443.0,Pink Cab,2
13466,4443.0,Yellow Cab,12
13467,3373.0,Pink Cab,3
13468,3373.0,Yellow Cab,9
13469,3672.0,Pink Cab,4
13470,3672.0,Yellow Cab,14
13471,5591.0,Pink Cab,1
13472,5591.0,Yellow Cab,14
13473,3636.0,Pink Cab,1
13474,3636.0,Yellow Cab,13
13475,4108.0,Pink Cab,2
13476,4108.0,Yellow Cab,14
13477,3169.0,Pink Cab,4
13478,3169.0,Yellow Cab,20
13479,3996.0,Pink Cab,2
13480,3996.0,Yellow Cab,13
13481,5672.0,Pink Cab,5
13482,5672.0,Yellow Cab,19
13483,5796.0,Pink Cab,4
13484,5796.0,Yellow Cab,19
13485,3538.0,Pink Cab,2
13486,3538.0,Yellow Cab,11
13487,5724.0,Pink Cab,2
13488,5724.0,Yellow Cab,16
13489,3544.0,Yellow Cab,13
13490,3388.0,Pink Cab,7
13491,3388.0,Yellow Cab,19
13492,5187.0,Pink Cab,5
13493,5187.0,Yellow Cab,17
13494,3569.0,Pink Cab,3
13495,3569.0,Yellow Cab,19
13496,3843.0,Pink Cab,3
13497,3843.0,Yellow Cab,28
13498,3074.0,Pink Cab,5
13499,3074.0,Yellow Cab,16
13500,3398.0,Pink Cab,3
13501,3398.0,Yellow Cab,19
13502,5196.0,Pink Cab,5
13503,5196.0,Yellow Cab,15
13504,4018.0,Pink Cab,6
13505,4018.0,Yellow Cab,16
13506,3998.0,Pink Cab,4
13507,3998.0,Yellow Cab,18
13508,3493.0,Pink Cab,4
13509,3493.0,Yellow Cab,16
13510,5441.0,Pink Cab,3
13511,5441.0,Yellow Cab,10
13512,3595.0,Yellow Cab,9
13513,5649.0,Pink Cab,4
13514,5649.0,Yellow Cab,15
13515,5498.0,Pink Cab,1
13516,5498.0,Yellow Cab,18
13517,4106.0,Pink Cab,5
13518,4106.0,Yellow Cab,8
